"user_id","signed_up_at","signup_method","goal","signup_platform","d0_u2s","days_to_first_in_app_workout","d0_d13_tad_core"
"028a4c22-86a2-4c30-9d2e-2a92e2633cce","2019-06-01 23:53:43.102018","mail","","ios",0,,0
"029139b9-4d7e-468a-8465-765d70c89369","2019-06-01 09:03:45.558717","mail","loss","android",0,,0
"034ffd0c-ef3f-4b48-806f-adb68b604d33","2019-06-01 02:44:08.538966","mail","loss","web",0,,0
"03b4e328-a00f-47f7-a612-a2ebbceefe2b","2019-06-01 10:02:00.902059","mail","recomp","android",0,1,6
"03c6b261-7917-4de3-9f64-e09b2c5c2c7b","2019-06-01 09:43:08.477398","mail","","ios",0,0,1
"047e9a1b-1b9a-4fc6-8d8c-7cd5895bb27f","2019-06-01 11:58:13.504292","mail","","ios",0,,0
"04be1639-c145-4cff-bc5b-183ac679b295","2019-06-01 16:57:48.263549","google","","ios",0,,0
"05351dd2-6e9d-4cc2-a1f4-ab33a4c4ab86","2019-06-01 23:24:37.523993","mail","","ios",0,,0
"055ee9e6-b483-4105-adfd-2a5bf49581ae","2019-06-01 19:14:43.189409","mail","recomp","ios",0,,0
"060b6539-70b6-429a-ad26-49fd1ac13847","2019-06-01 15:34:21.879712","mail","loss","ios",1,,2
"061881be-7eca-465d-a3e1-24dd4ea47d6b","2019-06-01 20:31:52.806395","google","","android",0,,0
"063b552e-fd80-408f-8405-b6d197643b16","2019-06-01 14:52:36.560061","mail","","ios",0,,0
"067b1cca-d11c-49bb-a4f3-d0533efb58ec","2019-06-01 04:12:32.294261","mail","","ios",0,2,1
"06ee873c-1a42-4117-94b4-2011ab4f0beb","2019-06-01 14:03:36.573273","mail","","ios",0,,0
"070309ed-bbd1-4ad9-90b8-62562a5e2fd6","2019-06-01 13:34:16.085678","google","","android",0,,0
"0717ca68-a85f-4be8-b953-52ebefa68600","2019-06-01 11:50:33.96587","facebook","","ios",0,,0
"07759c6c-4537-46b0-8ab4-025c85177c7e","2019-06-01 12:02:12.214427","mail","","ios",0,,0
"07a32303-58e5-4aeb-86b6-c4a85872462e","2019-06-01 09:42:15.879342","facebook","","ios",0,1,12
"07d1fb2a-0ddb-4c9f-a795-9be36c830cdf","2019-06-01 12:01:22.30576","mail","recomp","android",0,,0
"07ecca03-47a9-4547-a157-5f7eb940b163","2019-06-01 14:44:54.50773","mail","loss","ios",0,0,3
"0817dc83-552c-4c7d-81f6-ffe37d52aa63","2019-06-01 16:32:55.180478","mail","","ios",0,,0
"08330d06-56c6-4ad5-a625-c3bc9a8f54b0","2019-06-01 07:52:39.110657","facebook","","ios",0,,0
"087488d5-af42-40f2-83bc-e95913f4f007","2019-06-01 15:11:53.756534","mail","","ios",0,,0
"08dcd802-1fe4-42bf-9fd2-1f50c4257b44","2019-06-01 18:16:01.145976","mail","","ios",0,,0
"0961c148-4147-4b66-be28-1ac2f42b8bc4","2019-06-01 20:30:43.835357","facebook","","android",0,,0
"09c794fb-3f77-4355-b40b-bb0a69d59828","2019-06-01 15:09:11.924016","facebook","","android",0,,0
"0a2c688b-1270-4a40-bba1-7ec2d1ccac10","2019-06-01 07:17:45.45989","mail","","ios",0,,0
"0acb20f9-0103-4a16-baa6-0d9007cbf710","2019-06-01 16:27:50.420324","facebook","","ios",0,,0
"0c9e7539-9326-4127-9e8f-87f899d14dd6","2019-06-01 02:38:34.58971","google","recomp","ios",1,0,4
"0cd4ef08-4b5f-4a45-abcd-a3731e565985","2019-06-01 03:11:17.112547","facebook","","ios",0,,0
"0ce10982-c403-4a05-8374-052d73f3cbaf","2019-06-01 21:26:08.410649","facebook","","ios",0,,0
"0d7adb9f-437e-458f-973a-e4db0e725d95","2019-06-01 01:22:57.635605","mail","","android",0,,0
"0d9246fa-8dc7-48cb-9f70-4f34c1603f8a","2019-06-01 12:06:26.093928","mail","","ios",0,,0
"0da311a0-6101-4bca-842f-631dd0789dc1","2019-06-01 04:38:18.717559","google","","ios",0,,0
"0dcc0e1e-ca9a-45ff-b793-405d835b5162","2019-06-01 22:18:16.796758","facebook","","ios",0,,0
"0e1623fe-04f9-40cc-b530-9d31bd1fc830","2019-06-01 21:46:39.747343","mail","","ios",0,,0
"0ee00805-35f4-4755-889d-c327e9b70e97","2019-06-01 20:07:58.052379","mail","","ios",0,,0
"0f6b3c3b-4bac-4e89-bc55-ee8c4a2056af","2019-06-01 03:27:13.263242","mail","loss","web",0,,0
"0fc7df17-a65f-4d7b-aecc-b1aa69571961","2019-06-01 15:55:45.034228","mail","","ios",0,,0
"1137521f-659a-4884-b6b9-ceae5c0df8db","2019-06-01 09:27:34.762878","mail","","ios",0,,0
"1170a9dd-7564-43c9-99c8-d0aa46bc4294","2019-06-01 16:44:30.632758","google","","ios",0,,0
"11e578d2-e9a8-4cf8-a3d0-db2ec9d02549","2019-06-01 22:04:47.700889","google","","ios",0,,0
"12d6e2a5-9c42-4055-b14e-77851c8c6630","2019-06-01 22:33:15.967894","mail","","ios",0,,0
"13797780-3d90-4ff8-9dd8-c7995d1f5335","2019-06-01 00:10:50.405419","mail","","ios",0,0,1
"138c1988-9fbc-4cf6-9e36-efed8bcdbe3e","2019-06-01 14:23:23.504412","facebook","","android",0,,0
"13fa6888-57b6-459e-b28d-be6ccf2eb7e9","2019-06-01 16:03:59.600644","google","","ios",0,,0
"13feab9a-2cf3-4146-925b-f881df3a91ab","2019-06-01 05:45:52.002353","google","","ios",0,,0
"14211dd1-af6d-41ac-a629-ba87b5b6628d","2019-06-01 02:21:31.54267","mail","","ios",0,,0
"14678b7e-6b05-4653-9bac-64eb08cea13a","2019-06-01 21:58:43.230969","mail","","ios",0,,0
"14aba534-94bf-4f6e-a0cd-cb907c66c5c7","2019-06-01 20:00:14.609576","mail","","ios",0,,0
"1535d0ce-55fe-4954-ae5d-b524191ecbf2","2019-06-01 07:13:24.088434","mail","loss","android",0,,0
"15443154-7cd7-4a18-810d-48849648bb53","2019-06-01 16:39:34.439431","google","","ios",0,,0
"15e89760-64cb-4201-940a-3d567e29dcb9","2019-06-01 12:28:39.775685","facebook","","ios",0,,0
"164ef2d2-bd58-4eaf-987f-c6acec0904f6","2019-06-01 16:48:53.952734","facebook","","ios",0,,0
"16d39b7d-5191-465a-934a-de2393c55a52","2019-06-01 21:36:12.682891","mail","","ios",0,,0
"17980874-05b0-4e7c-9e20-0c65f55dc8b1","2019-06-01 06:28:37.575137","facebook","","ios",1,,0
"17ee82c5-9cc4-498e-b56e-5f43ab4cc8ee","2019-06-01 09:39:17.560674","mail","","ios",0,,0
"1846de44-8257-4516-8ed5-47c6fb602814","2019-06-01 11:09:33.37468","mail","","ios",0,,0
"18ada2df-48f3-48db-b245-912857c18c07","2019-06-01 15:21:36.484407","google","","ios",0,,0
"1921cd7c-ace0-433e-a787-365dc7402e39","2019-06-01 14:30:19.239908","facebook","","ios",0,,0
"19b6776e-eea7-4879-ac63-f06b602e32c5","2019-06-01 11:49:10.692789","mail","","ios",0,,0
"19f883f4-7ba9-4aaa-a8be-2ce5bf96aa78","2019-06-01 07:54:44.917211","mail","","ios",0,,0
"1a3ec502-5875-4330-91c1-55874f0ac6f8","2019-06-01 16:14:09.388049","google","","android",0,,0
"1a6c17bb-9427-4845-bc91-d01adc631e54","2019-06-01 20:40:48.797786","mail","","ios",0,,0
"1a85e1e9-2982-49fd-bcde-3fcd67d0c751","2019-06-01 21:16:11.963466","facebook","","ios",0,,0
"1af3559d-b6be-4cc4-bfbe-03d451eb08a0","2019-06-01 11:13:02.140076","mail","","ios",0,,0
"1b426cd7-4b55-4e63-ad84-3a393840dd6c","2019-06-01 18:39:14.817079","facebook","","ios",0,,0
"1c9a8612-d1f8-4920-8b02-eb84b0c2b966","2019-06-01 16:47:08.074611","mail","gain","ios",0,,0
"1cdab1e4-e693-4384-89b8-ee88a52a36cb","2019-06-01 12:38:24.224783","google","","ios",0,,0
"1d1e38c3-f10e-4b31-bf8b-6a9846d0802d","2019-06-01 08:42:51.539958","google","","android",0,,0
"1d540b19-62c1-4dad-955b-68cee35770ba","2019-06-01 09:39:23.919489","mail","","ios",0,,0
"1d9bbc13-b9b9-47a7-a463-34faf26a224e","2019-06-01 13:48:41.155063","mail","","ios",0,,0
"1dc2dccc-74e3-47fd-8573-02148dc32808","2019-06-01 01:57:33.443642","facebook","","android",0,,0
"d3aeb640-2ab4-4559-a52d-6c6bc94c2b57","2019-06-01 15:59:01.096154","mail","","ios",0,,0
"d3d757d6-449a-4854-8cd8-8679da17f391","2019-06-01 07:35:15.276489","mail","loss","android",0,,0
"d593706c-c7b1-4c2b-822f-2118213335f4","2019-06-01 20:21:18.742943","mail","","ios",0,,0
"d5bda246-6a77-46f6-8712-ed2bd0427b7a","2019-06-01 03:41:33.09089","facebook","","android",0,,0
"d5f356d9-8d0c-4955-99ff-b31567d6b857","2019-06-01 13:25:09.87001","mail","","ios",0,,0
"d62e95b9-1696-4ba8-86f2-a89ba4081b11","2019-06-01 09:46:31.48975","google","","ios",0,,0
"d68c274a-3ff2-4013-aeda-c83cfe5281a9","2019-06-01 03:15:43.309924","google","","android",0,,0
"d6a50057-e8bf-4a79-9ff8-04ac384fb1c8","2019-06-01 10:57:08.362427","google","","ios",0,0,0
"d6e0da40-6971-4f37-88e9-55e55b4183b0","2019-06-01 03:12:33.915245","mail","","ios",0,,0
"d76c6d0a-1ef6-45ba-bf29-22efd03979be","2019-06-01 20:56:50.849885","mail","","ios",0,,0
"d7fb6f8a-ad3a-4430-85c9-46d7027df689","2019-06-01 20:02:28.614521","google","","ios",0,,0
"d8938911-9913-4031-8d58-01bdd56577c5","2019-06-01 12:09:59.748065","mail","","ios",0,,0
"d903b26b-c5ec-45e9-a1a2-66e8d1170e12","2019-06-01 08:24:50.009221","mail","","ios",0,,0
"d9569634-d4da-4f67-a779-405b1416f950","2019-06-01 21:08:15.518274","facebook","","ios",0,,0
"d96ab3f8-90e9-4a20-8db3-7bd8de0c7c5c","2019-06-01 18:35:54.291237","mail","","ios",0,,0
"d9cabf0f-0540-475c-a003-13b1e0409dcf","2019-06-01 20:51:29.468204","google","","ios",0,,0
"d9f27db2-28e3-4e77-8ccd-973c235b6573","2019-06-01 05:07:15.535948","mail","","ios",0,,0
"dbd60cab-f5dc-4c5d-b754-52e9a0c2f4d1","2019-06-01 21:33:12.428274","mail","loss","ios",0,,0
"dbd8dd50-8ac5-4691-9faa-a91d3731b483","2019-06-01 23:00:53.050637","facebook","","ios",0,,0
"dc8e1bd9-392d-4db3-953c-29a22759c4e7","2019-06-01 19:59:51.181662","mail","loss","ios",0,,0
"dce1d886-e2c7-4fa2-aec3-170a66b2517e","2019-06-01 06:25:59.811888","mail","","ios",0,,0
"dd546f9f-472b-4b0a-851f-57fe3daec3d6","2019-06-01 08:34:42.484968","google","","ios",0,,0
"ddf72b94-2d1c-44a1-a661-3756eada5cd0","2019-06-01 06:54:58.747762","mail","loss","android",0,,0
"de0f5fdb-d425-4b93-8b33-715dde7c74e5","2019-06-01 06:57:13.478006","mail","loss","android",0,,0
"de5fd12b-1472-46ff-993e-a993a8838549","2019-06-01 14:36:11.334257","mail","loss","ios",0,,0
"df1b3aff-1884-4acc-89bc-1dd1352266e4","2019-06-01 09:22:32.001281","google","","ios",1,0,12
"df627c3c-19a2-4fb5-adc6-fd82c705c5ce","2019-06-01 07:38:58.657725","mail","","ios",0,,0
"df6dd817-cde2-447f-b5da-318625e819ee","2019-06-01 05:16:32.231541","google","","ios",0,,0
"df8b44a9-252d-4793-8d86-16ede1ab89ba","2019-06-01 09:27:45.064661","facebook","","ios",0,,0
"df9ea5d1-d6e5-4ef7-bd7b-9cca79cb957a","2019-06-01 21:09:59.107143","mail","","ios",0,,0
"e133e8b1-331c-43ed-94f1-a6e279a74e50","2019-06-01 22:31:49.534907","google","","android",0,,0
"e2a58100-ebc8-47c1-874f-f19fa3262326","2019-06-01 10:33:46.506808","mail","","ios",0,,0
"e2aaceb1-fc00-4dea-a9f1-d3c8176ff760","2019-06-01 11:31:49.533644","mail","","ios",0,,0
"e3008f5b-70c0-4b0c-adcc-8ea7e44954dd","2019-06-01 16:42:23.607924","google","","ios",0,,0
"e33386af-926f-46e6-a9c1-7450ba0e0bd7","2019-06-01 22:24:46.20917","facebook","","android",0,,0
"e3621483-1e99-45ca-ae39-ba4ea8cfef0a","2019-06-01 15:51:13.148338","google","","ios",0,,0
"e39a5064-a536-4238-b33a-282160566384","2019-06-01 09:45:19.704717","facebook","","android",0,,0
"e3d3d39e-0e4e-4170-8682-e8efedac6fcb","2019-06-01 20:06:00.999946","mail","","ios",0,,0
"e59eb539-2e14-4275-bb16-3e05286e025d","2019-06-01 16:08:16.986238","mail","","ios",1,,0
"e5c3177c-84be-4076-9332-29e9b14db266","2019-06-01 01:03:41.675999","google","","android",0,0,9
"e67838d2-f7ee-46c8-b417-456fb072a9bd","2019-06-01 16:19:14.325035","mail","","ios",0,,0
"e709200b-bae1-4ed9-9fcf-f4e50e720963","2019-06-01 16:23:34.826063","mail","","ios",1,,1
"e7815586-a791-4ba0-9e72-e7c7788fa42e","2019-06-01 18:22:44.188417","google","","ios",0,,0
"e78c6d04-b035-4494-9668-d56c0d77f312","2019-06-01 14:04:44.510999","mail","","ios",0,,0
"e792ec00-5917-4963-835e-1be5bb162b6a","2019-06-01 14:46:15.173861","google","","android",0,,0
"e792f840-58a1-45c0-a12e-1dc9f63fae20","2019-06-01 19:21:55.326144","facebook","","android",0,,0
"e86b20d8-7a1d-4dd4-8b8e-5d09dc45670f","2019-06-01 22:51:07.73445","mail","","ios",0,,0
"e87aaca7-1e8d-4168-925c-2359025652ae","2019-06-01 12:09:44.609847","mail","","ios",0,,0
"e92da269-122c-4d0b-8e7d-bfe28ab18026","2019-06-01 06:21:09.590646","mail","loss","android",0,,0
"ec44fa49-e021-48c4-bdf0-e2886fa371ee","2019-06-01 17:58:37.321491","facebook","","ios",0,,0
"ec454344-8e02-4b9a-9d91-dc45bad91504","2019-06-01 17:30:05.367528","mail","","ios",0,,0
"ec4653d1-c043-4395-8c89-f24cf606e184","2019-06-01 09:21:20.731754","mail","","android",0,,0
"ec8d6f16-14c1-4001-b7e2-a113622068e2","2019-06-01 12:58:43.806588","mail","","ios",1,,1
"ed0364a8-4f5e-470e-9469-ab8013de47bb","2019-06-01 06:13:07.338771","google","","android",0,,0
"edc35f67-4321-4612-a6fb-5ebefbe06f48","2019-06-01 00:54:35.828095","mail","","ios",1,13,1
"edf18e36-a204-42e5-a69f-317f2946c993","2019-06-01 14:09:20.12916","mail","","ios",0,,0
"ee03fc01-70aa-40ec-929a-6e22dcf80f97","2019-06-01 19:05:37.552227","mail","","ios",0,,0
"eef7f09d-c65b-4908-934c-615885d373a3","2019-06-01 16:39:29.326331","mail","","ios",0,,0
"ef66e249-33a9-4b0d-82e7-da1154bff361","2019-06-01 01:16:15.016257","google","","android",0,,0
"ef9b0409-9817-4dea-836b-e7d0df5ac2ce","2019-06-01 15:44:06.654769","mail","","ios",0,,0
"efe82107-20a8-4953-af50-799014406293","2019-06-01 06:36:18.682033","mail","loss","android",0,,0
"f01509e8-bdcb-4da6-9637-3d2247483d69","2019-06-01 17:31:56.200132","google","","ios",0,,0
"f049b40d-94f5-43da-bcee-b97b2cc56cae","2019-06-01 15:36:44.496424","mail","gain","web",0,,0
"f0d6d3f3-6ff6-433c-8c6a-b3ed11a272bd","2019-06-01 18:19:32.878088","google","","ios",0,,0
"f19d2ec4-c232-4294-93c4-525347838507","2019-06-01 23:17:13.194283","mail","","ios",0,,0
"f241c8b9-0789-4ecd-8536-fd616dab6859","2019-06-01 22:40:04.885065","facebook","","ios",1,,1
"f2ad65cf-7397-4839-904d-a70513ae02b4","2019-06-01 21:13:20.715219","google","","ios",0,0,1
"f2c97d2c-c001-45a6-96a1-e70e3e5de9a1","2019-06-01 17:20:07.114892","google","","ios",0,,0
"f2d2ebbf-b8a0-4ff7-b0d3-9807e67cfff3","2019-06-01 15:06:54.002399","facebook","","ios",0,,0
"f33bf760-6847-4f7c-9c4e-d38b4a728c0f","2019-06-01 13:58:10.662835","google","","ios",0,,0
"f35ba7a1-a785-4240-86cf-ede1c053b7d7","2019-06-01 22:01:54.051736","mail","","ios",0,,0
"f3e39ec2-36c8-4c65-8a98-4410d0757650","2019-06-01 21:31:52.473177","google","","ios",0,,0
"f47634a1-b972-4255-adc5-3d445a74c6ff","2019-06-01 15:25:24.548418","mail","","ios",0,,0
"f4a68158-f4be-4bf7-853e-9c368c26057f","2019-06-01 01:59:31.481284","google","","ios",0,,0
"f4b92108-c30d-4afd-a23a-6b9bfa54a33a","2019-06-01 21:13:55.722863","mail","","ios",0,,0
"f54a2dfd-9fc3-45c4-bf5d-14c832e464cc","2019-06-01 12:20:30.850956","google","","ios",0,,0
"f559fdfd-ecf5-4852-9f55-420091e8bb6b","2019-06-01 08:12:00.442527","mail","","ios",0,,0
"f76f3c94-daac-4c7b-9bb8-fdab1f8fb82b","2019-06-01 22:45:08.435041","google","","ios",0,,0
"f79b360e-9930-40f7-bf2c-db7291ceaca7","2019-06-01 06:46:27.993068","mail","recomp","ios",0,,0
"f8185ed5-6b6b-426c-ba45-daf0fd6e38fb","2019-06-01 13:22:40.737116","mail","loss","web",0,,0
"f839d394-0fbc-4538-b6ba-05937da12907","2019-06-01 01:23:25.100753","google","","ios",0,,0
"f85924ac-4975-4a22-885e-f4a5d5fd0b99","2019-06-01 13:40:07.877522","mail","","ios",0,,0
"f875187d-ee1b-49a1-b1c5-63f166dc2924","2019-06-01 20:16:20.112961","google","","ios",0,,0
"f8cfc6cd-993d-4617-b34a-195c323e8cbc","2019-06-01 14:08:32.096382","mail","loss","ios",0,0,7
"f8e820a4-296e-4022-ac1a-467332c126f9","2019-06-01 08:48:45.668145","mail","","ios",0,,0
"f9005dba-f668-473c-855c-ced9585dcb01","2019-06-01 22:45:21.335339","google","","ios",0,,0
"f96fd805-db81-4f96-a0e1-588cf4421e3f","2019-06-01 04:11:20.851959","mail","","ios",0,,0
"fa648f95-1de6-4625-8bb9-2f1dd2f7ade5","2019-06-01 08:45:50.184781","mail","loss","android",0,,0
"fc9cb1e4-17c2-4b0a-8ef4-e5cfb855cf93","2019-06-01 15:32:52.773231","mail","","ios",0,,0
"fd442b2c-5112-4024-b565-bb4e1139f128","2019-06-01 23:07:43.669728","google","","android",0,,0
"fdddf485-d963-46cb-bceb-c5641c924d79","2019-06-01 22:41:39.831452","mail","","android",0,,0
"fe35cbd7-8a53-435c-9e5c-66bf0f3d0b20","2019-06-01 18:46:28.038926","google","","android",0,,0
"ff042c03-14c5-4620-b6ad-fecafd26640b","2019-06-01 12:15:39.062842","mail","recomp","ios",0,21,0
"ff218f85-9e79-4a88-a5cd-c039ab343796","2019-06-01 20:46:51.912266","facebook","","ios",0,,0
"ff5ea8ac-a64e-4db3-91dd-e4341e41c604","2019-06-01 02:37:44.751804","mail","","ios",0,,0
"ffc7db37-3b93-4d54-8413-cb96333a5380","2019-06-01 15:53:40.042566","mail","","ios",0,,0
"db904bab-e026-4946-bb3d-9e820a232e31","2019-06-01 15:08:26.64288","facebook","","ios",0,,0
"dbdecabf-9c99-4061-9fec-cd8abd86b14c","2019-06-01 13:34:44.981685","google","","ios",0,,0
"dc7e8f29-e5c2-4cd8-b48a-40efbba6c879","2019-06-01 09:35:00.525373","mail","recomp","web",0,,0
"de28edac-21c6-49ad-b44d-8e1545c91eab","2019-06-01 01:24:49.441209","mail","","android",0,,0
"de7e8b9f-ef3b-4102-b3d8-90850a7f475e","2019-06-01 10:55:55.284119","mail","","ios",0,,0
"df09a257-8c44-4e96-a08d-8ffc7ac0dcea","2019-06-01 20:22:42.808317","mail","loss","web",0,,0
"df61065b-f01f-4852-a0f1-27912f88ecdb","2019-06-01 05:33:23.059417","mail","","ios",0,,0
"dfa05e28-dcde-4897-a081-8e0a20d6936d","2019-06-01 21:04:30.648962","mail","","ios",0,,0
"dfb4ba04-27c7-4a7e-b3de-c99348a467f1","2019-06-01 05:53:49.767614","google","","ios",1,,0
"e063a3be-10cd-4483-a0a2-eb050aaf9973","2019-06-01 16:56:56.335563","mail","","ios",0,,0
"e12aeb07-4dbf-4435-9a86-45de59c13be4","2019-06-01 13:52:11.457834","mail","recomp","web",0,,1
"e1828958-954d-4eeb-8f1a-6cd49ed766a1","2019-06-01 04:01:51.692107","mail","","ios",0,,0
"e1abae9d-16de-4ad3-a167-29284851b9bf","2019-06-01 17:04:55.574429","google","","ios",0,,0
"e1f38937-7f5f-4124-9a97-c48cbf94179b","2019-06-01 19:29:45.259434","google","","ios",0,,0
"e228bf4d-e6d6-468f-b332-b7800849a87b","2019-06-01 08:29:23.346217","google","","ios",0,,0
"e297a614-60e8-4571-a15a-59d33cbe0531","2019-06-01 06:28:23.61138","mail","loss","android",0,,0
"e298c275-fb51-4015-b9eb-cfd541d679d3","2019-06-01 19:53:12.419504","mail","","ios",0,,0
"e2c2fd11-dcd0-4adf-84f3-570ba47c7a0c","2019-06-01 09:54:51.629808","mail","","ios",0,,0
"e3057641-4c7a-4117-8afd-057f9b581df7","2019-06-01 06:12:25.246041","google","","ios",0,,0
"e30d7cdc-624c-4ae9-82a0-b2eb4ed6d825","2019-06-01 16:49:05.265381","mail","","ios",0,1,3
"e390fc96-c0bf-4cfc-904e-c5032980f96b","2019-06-01 10:30:20.614773","facebook","","ios",0,,0
"e3dc9d6d-30a8-4a12-9580-c24296ff895a","2019-06-01 22:41:47.918569","facebook","","ios",0,,0
"e44ff070-d4c5-419b-bb04-ffc016b4cd21","2019-06-01 21:59:23.905024","google","","android",0,,0
"e466af1e-c85d-4990-868a-f9302905e658","2019-06-01 04:15:36.242918","facebook","","ios",0,,0
"e4a6cf84-5382-4b27-a56f-3e0736b6dff9","2019-06-01 21:19:45.107565","mail","","ios",0,,0
"e4e261da-fe49-4ff5-8ce4-201da4ba1f7c","2019-06-01 21:15:33.1428","mail","","ios",0,,0
"e568023f-7e09-40cd-a7da-aa468bcd546b","2019-06-01 14:46:30.787986","mail","","ios",0,,0
"e65ce763-707c-43ae-beff-785d17772750","2019-06-01 17:06:40.804358","mail","","ios",0,0,2
"e752044a-9d7a-4b9e-bc6c-a0b333d0e1aa","2019-06-01 09:22:18.733635","mail","loss","web",0,,0
"e7787f84-a851-4dee-ba6b-0a821ad7bff6","2019-06-01 09:37:55.374968","google","","ios",0,,0
"e7e990bf-b6ee-4721-852b-dd7888de14af","2019-06-01 21:49:29.272161","google","","ios",0,,0
"e845df18-72ed-4687-936d-1225d328c571","2019-06-01 15:03:19.873192","google","","ios",0,,0
"e847f63b-b982-4117-a64d-e0bd37b7cb26","2019-06-01 21:21:04.940903","mail","","ios",0,,0
"e8b966a0-97af-46b0-91c1-8f69eafd684b","2019-06-01 10:40:33.605357","mail","","ios",0,,0
"e8d74517-6569-4b26-b6d0-78d5a89e5507","2019-06-01 19:20:17.871641","google","","ios",0,,0
"e8f0b95a-5448-463a-a4d9-ef8d51651089","2019-06-01 02:10:49.829366","google","","android",1,,1
"e8f65a61-49a3-4900-b532-f8b4c6b0d91e","2019-06-01 09:52:09.346429","google","","android",0,,0
"e9105fe5-c164-4d85-b995-9c8854c2c6aa","2019-06-01 11:19:48.49826","mail","loss","web",0,,0
"e9186c00-3d4c-47bc-8fb9-b6787708ef1b","2019-06-01 23:31:36.604274","mail","","ios",0,,0
"e978116a-cda2-4f88-bc7a-1ace6d0e1f6a","2019-06-01 23:10:16.60243","mail","","ios",0,,0
"e9a7b205-4b58-432b-a1fb-313cb77afa17","2019-06-01 13:09:06.170187","mail","","ios",0,,0
"e9aff100-b22e-43ac-81f5-c939f837128f","2019-06-01 16:31:19.78539","google","","ios",0,,0
"ea138bbb-1524-4505-8f35-fa93e0d024a6","2019-06-01 06:59:19.072383","mail","loss","android",0,,0
"eb51268b-01df-43a2-8f5d-e885fb71acab","2019-06-01 23:02:16.963278","facebook","","ios",0,,0
"eb984835-a3de-49ff-a196-d87d87e3298b","2019-06-01 17:00:41.53092","mail","","ios",0,,0
"eba1c561-1188-413e-98e9-35aa85d351db","2019-06-01 12:44:10.868875","google","","ios",0,,0
"ebce8010-2aec-4037-9ac7-852b77128a49","2019-06-01 12:19:35.327699","mail","","ios",1,,2
"ec2a6c3a-58e0-4865-a3ba-a29a6556f104","2019-06-01 22:05:48.19588","mail","","ios",0,,0
"ec6cc50c-06f7-47ea-8109-5ae9a1bcf6d8","2019-06-01 02:44:23.84881","google","","android",0,,0
"ed0f1423-ff9c-4221-a063-f8e350ac1d60","2019-06-01 20:21:33.970992","google","","android",0,,0
"edead76c-7db8-494b-abee-67e26572120d","2019-06-01 22:29:05.468764","mail","","ios",0,,0
"eeafad31-ced4-45c2-9d4a-6642382c3b80","2019-06-01 11:48:40.805917","mail","gain","web",0,,0
"ef584ae4-5dd9-43b2-9c9b-e42afd099d34","2019-06-01 16:13:08.225804","google","","ios",1,,0
"f08ecb08-1d74-410d-acc4-bf94471f8499","2019-06-01 04:41:30.384001","mail","loss","android",0,,0
"f0abc768-8bcb-4fc1-a56a-c26371f0ab85","2019-06-01 06:30:24.507532","facebook","","ios",0,,0
"f1127b38-5f66-405b-b0c5-f910fafe9429","2019-06-01 03:54:54.547231","facebook","","ios",0,,0
"f14d9bd2-3cc4-46e6-b6ea-c3e708994359","2019-06-01 22:39:28.235039","mail","","ios",0,0,1
"f1ccdf92-000e-45ea-85eb-c770cabd0e48","2019-06-01 09:36:52.271899","mail","","ios",0,,0
"f2156b3f-c222-4d9a-be6c-211b962e3bbb","2019-06-01 06:13:45.137626","mail","loss","android",0,,0
"f21c4e68-4302-4046-8be5-85789a54aa36","2019-06-01 03:38:02.501916","facebook","","ios",0,28,0
"f2aac1c3-6434-41f9-9adc-383072bc96e2","2019-06-01 10:49:02.302509","mail","","ios",0,,0
"f2c54ca2-5b2d-49b3-b58f-1fd0530799ea","2019-06-01 08:42:26.490209","mail","","ios",0,,0
"f32978c5-0e33-4a51-9b8a-b6a2e340234d","2019-06-01 21:48:26.072014","mail","","ios",0,,0
"f49b232f-65ed-4c1e-84f7-288078227236","2019-06-01 14:59:21.194139","mail","","ios",0,,0
"f56d2cc5-daa6-4065-ad13-5a39680d3074","2019-06-01 06:44:00.837607","facebook","","ios",0,,0
"f584e14d-17fb-4464-8210-193bbce06dd4","2019-06-01 21:02:17.353875","google","","ios",0,0,1
"f6834aaa-ca2c-4b9c-a099-639dbc141174","2019-06-01 14:41:46.678825","mail","","ios",0,0,1
"f6c312ab-195b-4e9b-9765-4bac8542a727","2019-06-01 14:13:30.032607","facebook","","ios",0,,0
"f72c52bc-4a36-401c-97b7-a5619e5aa65d","2019-06-01 01:48:29.13261","mail","","ios",0,,0
"f7326676-ce21-4084-95c2-bbea04a9ba19","2019-06-01 14:55:12.162866","mail","","ios",0,,0
"f7ea8069-970c-4786-a797-d505eb04b966","2019-06-01 14:52:11.784424","mail","","ios",0,,0
"f807cfab-4f82-43b9-8959-2e3fe9a44d3a","2019-06-01 17:33:21.121016","google","","ios",0,,0
"f8a453db-9b94-4225-80a6-009cf3982442","2019-06-01 18:18:05.422433","google","","ios",1,,1
"f8d3070a-1e5c-4ef1-8d4b-be65530886ec","2019-06-01 17:52:54.796708","google","recomp","ios",1,,1
"f9199fb6-123c-45e9-a790-2983b653401b","2019-06-01 17:08:51.463245","facebook","","android",0,,0
"f92dcc5a-4ef5-4a9e-bf6b-e9b404dc20af","2019-06-01 06:42:42.725543","google","","ios",1,,0
"f959993c-6c5d-41fc-b707-46ba5db880db","2019-06-01 08:52:50.218407","mail","loss","android",0,,0
"f97e0560-6f01-432a-b10a-ef349a444591","2019-06-01 16:56:09.197959","facebook","","ios",0,,0
